business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
V3Hz6fC1w4TQJj-PkXMiRw,Tower City Center,230 W Huron Rd,Cleveland,OH,44113,41.497228,-81.69405,2.5,97,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Shopping Centers, Shopping","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '12:0-17:0'}"
24t7-XcaR6yJi_20CPoB2Q,Sweetie Fry,2307 Lee Rd,Cleveland Heights,OH,44118,41.4968972,-81.5649732,4,117,0,"{'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Street Vendors, Fast Food, Food, Restaurants, Local Flavor, Ice Cream & Frozen Yogurt","{'Tuesday': '14:30-22:0', 'Wednesday': '14:30-22:0', 'Thursday': '14:30-22:0', 'Friday': '13:0-0:0', 'Saturday': '12:30-0:30', 'Sunday': '12:30-22:0'}"
S5II_YoeVj0Q5HD1uy6X-g,Convenient Food Mart,5910 Detroit Ave,Cleveland,OH,44102,41.4850588,-81.7278884,1,3,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Convenience Stores, Food, Grocery",
Gz9mmmB-E1I9ytZmQGeJ7A,BarRoom,200 Euclid Ave,Cleveland,OH,44114,41.4994185,-81.6918388,2.5,10,0,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'Alcohol': ""u'full_bar'""}","Dance Clubs, Nightlife",
k9S4debJ-KEV7-b6pEOcpA,Food On the Move,14034 Saint Clair Ave,Cleveland,OH,44110,41.5499237,-81.5839978,1.5,3,1,,Restaurants,
M1cssqwI9hi35o8RISwMgQ,Blick Art Materials,2768 Mayfield Rd,Cleveland Heights,OH,44106,41.511015,-81.580811,4.5,8,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}","Arts & Crafts, Shopping, Hobby Shops, Art Supplies","{'Monday': '0:0-0:0', 'Tuesday': '9:30-17:0', 'Wednesday': '11:0-17:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}"
P9ASoX1gV30Sw7_dWvrv5Q,Faith Sung Inc Dba Asian Kitchen,1301 E 9th St,Cleveland,OH,44114,41.5049336,-81.6895088,4,3,1,"{'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""u'loud'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'WiFi': ""u'no'"", 'HasTV': 'True', 'GoodForKids': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}","Chinese, Restaurants",
bupMXFUaZfranBLdaVcRww,Ginko Restaurant,2247 Professor Ave,Cleveland,OH,44113,41.4816154,-81.686368,4.5,287,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'GoodForKids': 'False', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}""}","Japanese, Sushi Bars, Restaurants","{'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-0:0', 'Saturday': '16:30-0:0'}"
VH2BjFjc9usDquDgoHhptA,Barrio,527 Prospect Ave,Cleveland,OH,44115,41.49840583,-81.68932227,4,560,1,"{'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'CoatCheck': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DriveThru': 'False', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'loud'"", 'WiFi': ""'no'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Caters': 'False', 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'DogsAllowed': 'False', 'HappyHour': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Breakfast & Brunch, Mexican, Nightlife, Food, Tacos, Desserts, Bars","{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
nJVDHjoTilGmhLjXAOwiyg,Hemispheres,5300 Riverside Dr,Cleveland,OH,44135,41.410962,-81.8336207,3,17,1,"{'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False'}","American (New), Restaurants, Airports, Hotels & Travel",
PXJH9H6fJslcNYHnVTgFCQ,Popeyes Louisiana Kitchen,7020 Carnegie Ave,Cleveland,OH,44103,41.50137842,-81.639793,2.5,20,1,"{'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'Alcohol': ""'none'"", 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'False', 'HasTV': 'False', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","American (Traditional), Fast Food, Chicken Wings, Southern, Restaurants","{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}"
nCK19UJUHdX5bXWAASr-Ww,Harvard Deli,14716 Harvard Ave,Cleveland,OH,44128,41.4490716,-81.5779458,4,6,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True'}","Delis, Restaurants",
UgWVMUWFrr6bt3NSfuKrGQ,Guys Pizza Co,1838 Coventry Rd,Cleveland Heights,OH,44118,41.5092215,-81.5802228,2,79,1,"{'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True'}","Restaurants, Chicken Wings, Pizza, Burgers","{'Monday': '10:30-1:30', 'Tuesday': '10:30-1:30', 'Wednesday': '10:30-1:30', 'Thursday': '10:30-1:30', 'Friday': '10:30-1:30', 'Saturday': '10:30-1:30', 'Sunday': '10:30-1:30'}"
iIe6PLxsZDVyrKf4ziKxyw,Ontario Street Cafe,2053 Ontario St,Cleveland,OH,44115,41.4985414,-81.6921605,4.5,90,0,"{'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'False', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HappyHour': 'True'}","Sandwiches, American (Traditional), Bars, Nightlife, Cafes, Restaurants","{'Monday': '10:0-1:30', 'Tuesday': '10:0-1:30', 'Wednesday': '10:0-1:30', 'Thursday': '10:0-1:30', 'Friday': '10:0-1:30', 'Saturday': '10:0-1:30', 'Sunday': '10:0-1:30'}"
UXl_Grxsus1o0w3NKxYn4g,Big Guy's Pizza,2539 W 10th St,Cleveland,OH,44113,41.4773602,-81.6872206,4,7,0,"{'Alcohol': ""u'none'""}","Restaurants, Pizza","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}"
PMbOqZqr17lbwMD7kZYJnQ,Gordon Biersch,5300 Riverside Dr,Cleveland,OH,44135,41.411158,-81.833696,2,28,0,"{'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'quiet'"", 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'""}","American (Traditional), Restaurants, Nightlife, Bars",
PNMsWRyh4X1xfPil5vhywA,Bogtrotters Doorstep,1848 W 25th St,Cleveland,OH,44113,41.4859202,-81.705168,4,86,0,"{'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False'}","Restaurants, Sandwiches","{'Tuesday': '12:0-16:0', 'Wednesday': '12:0-16:0', 'Thursday': '12:0-16:0', 'Friday': '12:0-16:0', 'Saturday': '12:0-16:0', 'Sunday': '0:0-3:0'}"
DJr-kNyyTJpobrvjwaQZ4g,Valo,12718 Larchmere Blvd,Cleveland,OH,44120,41.4873957,-81.5936889,3,6,0,{'RestaurantsPriceRange2': '2'},"Bars, Tapas/Small Plates, Nightlife, Restaurants, American (New)",
PnVMicrAi6iYRO1_duaueQ,The Spotted Dog,9617 Clinton Rd,Cleveland,OH,44144,41.4507823,-81.7511414,4,11,1,"{'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True'}","Salad, Restaurants, Nightlife, Sandwiches, Bars","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
2VUhmFkIvARpEP9B5dZo9w,Suzie's Family Style Restaurant,6212 Memphis Ave,Cleveland,OH,44144,41.440212,-81.7301648,3.5,17,0,"{'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'average'"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'WiFi': ""'no'"", 'BikeParking': 'True'}","Performing Arts, Arts & Entertainment, Restaurants, Coffee & Tea, Cafeteria, Food",
emYhGfn1oIKNdUNHHCvGMg,Nice Place Cafe,6338 Broadview Rd,Cleveland,OH,44134,41.3913683,-81.6862583,4.5,3,0,,"Restaurants, American (Traditional)",
claunOWWYNvLD9Ybt5dA8A,Tea House Noodles,11472 Euclid Ave,Cleveland,OH,44106,41.5102141,-81.6035542,3.5,5,0,"{'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False'}","Asian Fusion, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-19:0'}"
hsyxHwVCHBM4__-1StjfAg,On Point Hair & Nail Salon,"1228 Euclid Ave, Ste 103",Cleveland,OH,44115,41.5002408,-81.6841007,1.5,6,1,"{'BikeParking': 'True', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'ByAppointmentOnly': 'True', 'HairSpecializesIn': ""{'straightperms': False, 'coloring': True, 'extensions': False, 'africanamerican': False, 'curly': True, 'kids': True, 'perms': False, 'asian': False}"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}""}","Hair Salons, Beauty & Spas, Skin Care, Nail Salons","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-16:0'}"
bEyd0DDhnLGVLIS0bJlR9g,Great Clips,3565 Steelyard Dr,Cleveland,OH,44109,41.4574962,-81.6888292,3,16,1,"{'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Beauty & Spas, Hair Salons",
KMwpxH8MDb34ggV5O6YQwQ,Jerold Optical,800 Huron Rd E,Cleveland,OH,44115,41.498225,-81.686012,4.5,7,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True'}","Shopping, Eyewear & Opticians","{'Monday': '10:0-17:30', 'Tuesday': '10:0-17:30', 'Wednesday': '10:0-17:30', 'Thursday': '10:0-17:30', 'Friday': '10:0-17:30', 'Saturday': '10:0-15:0'}"
31J4jWOrwcaXiYfkoDKNOA,Barfly,1266 W 6th St,Cleveland,OH,44113,41.500169,-81.699414,2,9,0,"{'RestaurantsPriceRange2': '3', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True'}","Nightlife, Dance Clubs, Bars",
nDq5wqqxJ18hT7yhH1PvLQ,Ohio City Nails,4010 Lorain Ave,Cleveland,OH,44113,41.48062802,-81.71345305,2.5,14,1,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Beauty & Spas, Nail Salons","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}"
PZFYLFb3dsvpDHzYjM9tow,Visible Voice Books,2258 Professor Ave,Cleveland,OH,44113,41.4812023,-81.6866433,4.5,10,1,"{'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'Alcohol': ""'beer_and_wine'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'GoodForDancing': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Wine Bars, Bookstores, Bars, Coffee & Tea, Nightlife, Shopping, Books, Mags, Music & Video, Food","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-17:0'}"
lo9cV1oeFoXdmyyKbBAFYQ,Spins Quick N Fresh,7989 Euclid Ave,Cleveland,OH,44103,41.504813,-81.632467,2.5,4,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False'}","Local Services, Home Cleaning, Laundry Services, Home Services, Dry Cleaning & Laundry","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
sACSJpBOQ4zPtjsv9trf4Q,J & J Czuchraj Meats,"1979 W 25th St, Ste B-6/ B-10",Cleveland,OH,44113,41.484849,-81.702711,4,50,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}","Food, Specialty Food, Meat Shops","{'Monday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0'}"
