business_id,text,Authenticity
0jHZk9RrKh0uRhTRW1XIqQ,"Well, it just doesn't get much better than this. Our first (and certainly not last) Momo's experience hit all of our most prized dining-out criteria:

- Simple, fresh, and healthfully prepared foods
- An authentic ethnic food experience
- Extraordinary value for the price point
- Warm, welcoming service

This place does just a few things and does them WELL. Homemade flatbreads with simple ingredients, fresh, lean marinated meats. Simple grilled veggies. Hot, strong, sweet mint tea. Homemade cookies. That's the bulk of the menu and it's all delightful. Bonus: you could easily get out of Momo's, satisfied, for about $10.00 per person. Perfect!",1
0jHZk9RrKh0uRhTRW1XIqQ,"Absolutely enjoyed Momo's! Came here twice within a week because they have specials on the weekends that aren't offered during the weekday. 

Momo and his wife are extremely hospitable and bring you a true taste of Morocco, with authentic tea pouring experience and delicious food. Each kebab platter will be extremely filling!! I highly recommend the kefta kebabs, served with rice, roasted veggies, bread, and fattoush salad. They also make their own fresh harissa, extremely spicy but also addicting. Each dish averages ~10$ and I think it's super worth your money! 
On weekends, they serve stews and lamb dishes. These are v yummy as well!!! 


Momo definitely made a genuine effort to make us feel welcomed and enjoy our meal. Will be back soon!",1
0jHZk9RrKh0uRhTRW1XIqQ,"I love the freshness of the food. Momo and his wife are creating and serving food made from scratch and with love. I have been to Morocco and must say this place is very authentic.
It is a simple little place on Lee road with a small but good menu. On weekends Momo makes a delicious tagine. My husband loves the lamb and my go to dish are the kÁE¶fte. All meals include a super fresh salad and home baked bread.
Please note that the place does not have ac. Some people might be bothered by this, but we're headed into Fall now and this should not be an issue. The food is well worth it and the prices are very reasonable",1
0jHZk9RrKh0uRhTRW1XIqQ,"This Is wonderful Moroccan restaurant with fresh, authentic and elegantly prepared food. MoMo's is a ten out of ten. My wife and I recommend the wonderful homemade soup and chicken kebab. You must  order the tea!!! What a wonderful addition to the Cleveland culinary scene .",1
0-jqS5y4D-6Zohb3Q375ZQ,"Ninja City is a bar that happens to serve Asian food.  And their take on Asian food is decent.  My group of three had two ramens, a Korean rice bowl, a pho and some appetizers.  The chicken wings and pot stickers were sub par and should be skipped.  The steam buns were OK.  The soups and rice bowls were good,  not really authentic but close enough.  Fried ice cream,  the only dessert,  was like a deep fried pancake with sliver of ice cream.  It should definitely be avoided, especially with Sweet Moses next door.

Prices are on the high side, but you pay for the atmosphere, which is somewhere between college dive bar and urban cafe.  The servers, like the clientele,  are young, hipster types who are fairly attentive and always moving.  The place seems very  appropriate for Gordon Square and ninja city should do much better than their previous location at Case.",0
0-jqS5y4D-6Zohb3Q375ZQ,"Ok ok ok...

Sorry to be the bummer yelp reviewer.

I travel throughout the country and thought this place would be better than Noodlecat... that bar is pretty low. 

First, I am from SE Asia. What they have as Spicy Green Papaya salad... is not authentic and to be honest it's really disrespectful to the Laos, Khmer, and Thai culture. What I had... should Even be called spicy papaya salad. 

I wanted to report this to the chef or manager but it was basically talking to someone who is not from SE Asia to explain how this papaya salad should have been made.

The ramen....... broth was bland and no chaschu? One bite everyone knows the rules 2.3 out of 10... really bad. Who Calls COUnTRY Ham and put in Ramen and call it PORK BELLY?!?!???!? Disappointed and I guess it's how the Land do it here..

Cup of noodles had more flavor.

Pro Tip: Only saving grace was the dumplings but i suspect it was frozen ....
Only appealing for one type of demographic.
I would be scared to try their PHO....",0
0-jqS5y4D-6Zohb3Q375ZQ,"I've been here three or four times and every time is an amazing experience. The food is so thought out, affordable and delicious with an Asian twist. Cocktails were perfectly balanced and we loved the clever names on the menu. The decor and all of the details right down to the menu are super authentic to what I would call a 13-year-old boys dream restaurant with video game memorabilia and superheroes galore! The owners came right to our table and made sure that our kids had kid friendly everything to eat and drink and made a great recommendations that are very picky eating children loved. They even filled up the video games with as many free rounds as the kids wanted! The chef even came out to the table to check on how we liked everything. It was over the top and awesome experience and one reason why chain restaurants have such a hard time beating local Cleveland gems like this.",1
0OKlVYVOjCiZcgxlyBuEeQ,"Great location for downtown business travelers or tourists. The hotel itself has been modernized but still feels a bit dated like so many of the buildings in Downtown Cleveland. I see this authenticity as a plus although I could see where travelers accustomed to generic brand new buildings might not fully appreciate the history in a place like this.

Staff was very friendly and helpful. Check-in was quick and easy. Breakfast was standard for the Marriott chain, which is actually pretty good.

Another poster said the parking lot was scary. It is not scary in a personal saftey sense but more in an ""oh crap, I should've gotten the rental insurance"" sense. You can find garages just like this all over New York and I'm sure there are a few more around Cleveland. Just make sure you get a small car or, since there's so much within walking distance and ample public transit, just forego the car and take a taxi or shuttle to/from the airport. 

Overall, I thought this was a great hotel.

BTW, if you *want* to see a scary garage, head to the parking garage two blocks west of this hotel (I think - it's caddy corner from 45 Prospect). Take a ride in the elevator-of-doom, then pick a floor and wander around. See how many potholes and broken down 20-year old video surveillance cameras covered in cobwebs you can count. Enjoy the urine/ammonia combo wafting through the air. Then find the stairs (because the elevator has probably broken down again by now anyway) - the ones that say 'Emergency Exit Only'. Go all the way down to the first floor exit and walk out. It's a scene straight from Escape From New York. Enjoy.",1
0S4mVrhhSfTsKRtBF_W_BQ,"A little hidden gem. Very cute and cozy, for all the right reasons. Food was authentic ... Definitely get the spanakopita and the cocktails are made fresh. Our waitress/bartender was a bit frazzled but cute all the same.",1
0xUKfmnzPSl8HQz-K_-0Ew,"Used to be a five star place. The product is great, as always, but the ambiance and authentic cafe experience are gone. It's nothing but headphones and laptops now. Hardly anyone there has conversations anymore. And woe be to those who bring children inside...sorry, wannabe hipster guy, didn't know this was your office!

It was once a gathering place, and a real cafe where people actually interacted with one another rather than with screens. The new sterile look with all white and minimal decor is just creepy.",0
